point,family,initial_alpha,final_alpha,best_checkpoint_alpha,lambda_rank,learning_rate,maximum_epochs,best_epoch,epochs_run,pair_mode,train_rating_loss,train_ranking_loss,MAE,RMSE,Rating_Rows,Missing_Predictions,Fallback_Predictions,Cold_User_Rows,Cold_Item_Rows,Ranking_Eligible_Users,Precision@5,Recall@5,NDCG@5,HitRate@5,Precision@10,Recall@10,NDCG@10,HitRate@10
V2-global,v2_global,0.5,0.8838116526603699,0.8048601150512695,0.1,0.05,100,31,51,gap_weighted,0.27018874883651733,0.15584947168827057,0.7989314717054367,0.9789586208907217,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.8838116526603699,0.8048601150512695,0.1,0.05,200,31,51,gap_weighted,0.27018874883651733,0.15584947168827057,0.7989314717054367,0.9789586208907217,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.512470006942749,0.512470006942749,0.25,0.001,50,50,50,gap_weighted,0.3738265335559845,0.2172747403383255,0.794240203499794,1.0094296363336888,600,0,0,0,0,170,0.11411764705882352,0.48823529411764705,0.38171150262057946,0.5411764705882353,0.0811764705882353,0.6735294117647059,0.44473162685734896,0.7235294117647059
V2-global,v2_global,0.5,0.5248203277587891,0.5248203277587891,0.25,0.001,100,100,100,gap_weighted,0.3684515655040741,0.21383647620677948,0.7939002744356791,1.006946045668767,600,0,0,0,0,170,0.11529411764705884,0.49117647058823527,0.38016560681333994,0.5470588235294118,0.0811764705882353,0.6735294117647059,0.4412961250231965,0.7235294117647059
V2-global,v2_global,0.5,0.5490397810935974,0.5490397810935974,0.25,0.001,200,200,200,gap_weighted,0.35816648602485657,0.20735526084899902,0.79337287068367,1.0023687249248328,600,0,0,0,0,170,0.11294117647058825,0.47941176470588237,0.36985318120364946,0.5352941176470588,0.0776470588235294,0.6411764705882353,0.4249834136312782,0.6941176470588235
V2-global,v2_global,0.5,0.5614181160926819,0.5614181160926819,0.25,0.005,50,50,50,gap_weighted,0.35304054617881775,0.2041713297367096,0.7932270248730977,1.0001810022916602,600,0,0,0,0,170,0.11294117647058825,0.47941176470588237,0.3691953640522569,0.5352941176470588,0.07705882352941178,0.6352941176470588,0.4223742181447134,0.6882352941176471
V2-global,v2_global,0.5,0.6179165840148926,0.6179165840148926,0.25,0.005,100,100,100,gap_weighted,0.3307662606239319,0.1906646341085434,0.7931308452288309,0.9915302160857179,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07470588235294118,0.6156862745098038,0.40707984259402075,0.6647058823529411
V2-global,v2_global,0.5,0.7102901935577393,0.7102901935577393,0.25,0.005,200,200,200,gap_weighted,0.2983141541481018,0.17177917063236237,0.794436115026474,0.9822164323656211,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.31893681838274657,0.4647058823529412,0.06823529411764706,0.5539215686274509,0.3690416143017248,0.6058823529411764
V2-global,v2_global,0.5,0.6191886067390442,0.6191886067390442,0.25,0.01,50,50,50,gap_weighted,0.3302859663963318,0.19037885963916779,0.7931342333555221,0.9913609270330367,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07470588235294118,0.6156862745098038,0.40707984259402075,0.6647058823529411
V2-global,v2_global,0.5,0.7131944894790649,0.7131944894790649,0.25,0.01,100,100,100,gap_weighted,0.29737362265586853,0.17124246060848236,0.7945332072178523,0.9820228728463443,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.318421244843466,0.4647058823529412,0.06823529411764706,0.5539215686274509,0.3685260407624442,0.6058823529411764
V2-global,v2_global,0.5,0.8223243355751038,0.8051120042800903,0.25,0.01,200,175,195,gap_weighted,0.2701207101345062,0.15581101179122925,0.7989469873905182,0.9789586603587637,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.32562936450371327,0.5176470588235295
V2-global,v2_global,0.5,0.8808935880661011,0.8045572638511658,0.25,0.05,50,31,50,gap_weighted,0.27027058601379395,0.15589572489261627,0.7989128190279007,0.9789586341017182,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.8834802508354187,0.8045572638511658,0.25,0.05,100,31,51,gap_weighted,0.27027058601379395,0.15589572489261627,0.7989128190279007,0.9789586341017182,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.8834802508354187,0.8045572638511658,0.25,0.05,200,31,51,gap_weighted,0.27027058601379395,0.15589572489261627,0.7989128190279007,0.9789586341017182,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.5124682784080505,0.5124682784080505,0.5,0.001,50,50,50,gap_weighted,0.3738273084163666,0.2172752171754837,0.7942402515808741,1.0094299880232456,600,0,0,0,0,170,0.11411764705882352,0.48823529411764705,0.38171150262057946,0.5411764705882353,0.0811764705882353,0.6735294117647059,0.44473162685734896,0.7235294117647059
V2-global,v2_global,0.5,0.5248108506202698,0.5248108506202698,0.5,0.001,100,100,100,gap_weighted,0.3684556484222412,0.2138390988111496,0.7939005368947982,1.006947910381544,600,0,0,0,0,170,0.11529411764705884,0.49117647058823527,0.38016560681333994,0.5470588235294118,0.0811764705882353,0.6735294117647059,0.4412961250231965,0.7235294117647059
V2-global,v2_global,0.5,0.5489974617958069,0.5489974617958069,0.5,0.001,200,200,200,gap_weighted,0.35818415880203247,0.20736630260944366,0.7933736944198608,1.0023763900089937,600,0,0,0,0,170,0.11294117647058825,0.47941176470588237,0.36985318120364946,0.5352941176470588,0.0776470588235294,0.6411764705882353,0.4249834136312782,0.6941176470588235
V2-global,v2_global,0.5,0.5613784790039062,0.5613784790039062,0.5,0.005,50,50,50,gap_weighted,0.35305678844451904,0.20418138802051544,0.7932273664077123,1.0001878381425324,600,0,0,0,0,170,0.11294117647058825,0.47941176470588237,0.3691953640522569,0.5352941176470588,0.07705882352941178,0.6352941176470588,0.4223742181447134,0.6882352941176471
V2-global,v2_global,0.5,0.6177338361740112,0.6177338361740112,0.5,0.005,100,100,100,gap_weighted,0.33083534240722656,0.19070574641227722,0.7931303576628367,0.991554628147114,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07470588235294118,0.6156862745098038,0.40707984259402075,0.6647058823529411
V2-global,v2_global,0.5,0.7097771167755127,0.7097771167755127,0.5,0.005,200,200,200,gap_weighted,0.2984808087348938,0.17187432944774628,0.7944197497765223,0.9822512605854838,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.31893681838274657,0.4647058823529412,0.06823529411764706,0.5539215686274509,0.36914672286965183,0.6058823529411764
V2-global,v2_global,0.5,0.6190516352653503,0.6190516352653503,0.5,0.01,50,50,50,gap_weighted,0.33033764362335205,0.1904095858335495,0.793133872350057,0.9913791049532308,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07470588235294118,0.6156862745098038,0.40707984259402075,0.6647058823529411
V2-global,v2_global,0.5,0.7127335071563721,0.7127335071563721,0.5,0.01,100,100,100,gap_weighted,0.29752257466316223,0.1713274121284485,0.7945173027118048,0.9820531944259137,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.318421244843466,0.4647058823529412,0.06823529411764706,0.5539215686274509,0.3685260407624442,0.6058823529411764
V2-global,v2_global,0.5,0.8216702938079834,0.8044529557228088,0.5,0.01,200,175,195,gap_weighted,0.2702987492084503,0.1559116691350937,0.7989063976208369,0.9789586623355389,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.8804348707199097,0.8041443824768066,0.5,0.05,50,31,50,gap_weighted,0.27038222551345825,0.1559588462114334,0.7988873974482218,0.9789587767110507,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.8830259442329407,0.8041443824768066,0.5,0.05,100,31,51,gap_weighted,0.27038222551345825,0.1559588462114334,0.7988873974482218,0.9789587767110507,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.8830259442329407,0.8041443824768066,0.5,0.05,200,31,51,gap_weighted,0.27038222551345825,0.1559588462114334,0.7988873974482218,0.9789587767110507,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.5124658346176147,0.5124658346176147,1.0,0.001,50,50,50,gap_weighted,0.37382835149765015,0.21727591753005981,0.7942403191328049,1.0094304910784122,600,0,0,0,0,170,0.11411764705882352,0.48823529411764705,0.38171150262057946,0.5411764705882353,0.0811764705882353,0.6735294117647059,0.44473162685734896,0.7235294117647059
V2-global,v2_global,0.5,0.5247974395751953,0.5247974395751953,1.0,0.001,100,100,100,gap_weighted,0.3684614896774292,0.21384276449680328,0.793900909225146,1.0069505543867674,600,0,0,0,0,170,0.11529411764705884,0.49117647058823527,0.38016560681333994,0.5470588235294118,0.0811764705882353,0.6735294117647059,0.4412961250231965,0.7235294117647059
V2-global,v2_global,0.5,0.5489377379417419,0.5489377379417419,1.0,0.001,200,200,200,gap_weighted,0.35820910334587097,0.20738185942173004,0.793374838034312,1.002387186315759,600,0,0,0,0,170,0.11294117647058825,0.47941176470588237,0.36985318120364946,0.5352941176470588,0.0776470588235294,0.6411764705882353,0.4249834136312782,0.6941176470588235
V2-global,v2_global,0.5,0.5613223910331726,0.5613223910331726,1.0,0.005,50,50,50,gap_weighted,0.35307982563972473,0.20419563353061676,0.7932278464237849,1.0001975200508328,600,0,0,0,0,170,0.11294117647058825,0.47941176470588237,0.3691953640522569,0.5352941176470588,0.07705882352941178,0.6352941176470588,0.4223742181447134,0.6882352941176471
V2-global,v2_global,0.5,0.6174741983413696,0.6174741983413696,1.0,0.005,100,100,100,gap_weighted,0.33093351125717163,0.1907641887664795,0.7931296708186467,0.99158935677878,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07470588235294118,0.6156862745098038,0.40707984259402075,0.6647058823529411
V2-global,v2_global,0.5,0.7090439200401306,0.7090439200401306,1.0,0.005,200,200,200,gap_weighted,0.29871922731399536,0.17201046645641327,0.7943963686625163,0.9823013681007401,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.31893681838274657,0.4647058823529412,0.06823529411764706,0.5539215686274509,0.36921710621874654,0.6058823529411764
V2-global,v2_global,0.5,0.6188567876815796,0.6188567876815796,1.0,0.01,50,50,50,gap_weighted,0.3304111659526825,0.19045332074165344,0.7931333547830581,0.9914049817340692,600,0,0,0,0,170,0.10470588235294118,0.43725490196078426,0.34594962935847856,0.48823529411764705,0.07470588235294118,0.6156862745098038,0.40707984259402075,0.6647058823529411
V2-global,v2_global,0.5,0.7120739817619324,0.7120739817619324,1.0,0.01,100,100,100,gap_weighted,0.29773586988449097,0.17144912481307983,0.7944945337375006,0.9820968196537951,600,0,0,0,0,170,0.09882352941176471,0.4117647058823529,0.3186790316131063,0.4647058823529412,0.06823529411764706,0.5539215686274509,0.3687838275320845,0.6058823529411764
V2-global,v2_global,0.5,0.8215252757072449,0.8044208884239197,1.0,0.01,200,176,196,gap_weighted,0.2703074514865875,0.15591657161712646,0.7989044280846914,0.9789586736921779,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.8797680735588074,0.8035482168197632,1.0,0.05,50,31,50,gap_weighted,0.2705436050891876,0.15605007112026215,0.798850679397583,0.9789591867936581,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.8823655843734741,0.8035482168197632,1.0,0.05,100,31,51,gap_weighted,0.2705436050891876,0.15605007112026215,0.798850679397583,0.9789591867936581,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.5,0.8823655843734741,0.8035482168197632,1.0,0.05,200,31,51,gap_weighted,0.2705436050891876,0.15605007112026215,0.798850679397583,0.9789591867936581,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.75,0.7592100501060486,0.7592100501060486,0.0,0.001,50,50,50,gap_weighted,0.2831211984157562,0.16315428912639618,0.7963482401768367,0.9797204687682918,600,0,0,0,0,170,0.08705882352941177,0.35294117647058826,0.29020860883418287,0.40588235294117647,0.06588235294117646,0.5333333333333333,0.3527881123183985,0.5823529411764706
V2-global,v2_global,0.75,0.7680181264877319,0.7680181264877319,0.0,0.001,100,100,100,gap_weighted,0.2805323302745819,0.16169138252735138,0.796791286667188,0.9794545391205198,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2877749428516074,0.4,0.06588235294117646,0.5333333333333333,0.35152477569162166,0.5823529411764706
V2-global,v2_global,0.75,0.7844350934028625,0.7844350934028625,0.0,0.001,200,200,200,gap_weighted,0.27582645416259766,0.15903401374816895,0.7977005404233932,0.9791105996015422,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2838058045903703,0.4,0.06058823529411765,0.484313725490196,0.33200431269927994,0.5352941176470588
V2-global,v2_global,0.75,0.7928152084350586,0.7928152084350586,0.0,0.005,50,50,50,gap_weighted,0.2734842598438263,0.1577114313840866,0.7981896825631459,0.9790112212518125,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.28327704579101853,0.4,0.060000000000000005,0.4784313725490196,0.3292109402053151,0.5294117647058824
V2-global,v2_global,0.75,0.8180046081542969,0.8045697212219238,0.0,0.005,100,66,86,gap_weighted,0.27026718854904175,0.15589383244514465,0.7989135883251826,0.9789586401541757,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.75,0.8180046081542969,0.8045697212219238,0.0,0.005,200,66,86,gap_weighted,0.27026718854904175,0.15589383244514465,0.7989135883251826,0.9789586401541757,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.75,0.828001856803894,0.8052974343299866,0.0,0.01,50,33,50,gap_weighted,0.2700706422328949,0.15578271448612213,0.7989584046602249,0.9789587112176134,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.75,0.8316184878349304,0.8052974343299866,0.0,0.01,100,33,53,gap_weighted,0.2700706422328949,0.15578271448612213,0.7989584046602249,0.9789587112176134,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.75,0.8316184878349304,0.8052974343299866,0.0,0.01,200,33,53,gap_weighted,0.2700706422328949,0.15578271448612213,0.7989584046602249,0.9789587112176134,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.75,0.9062420725822449,0.8016511797904968,0.0,0.05,50,6,26,gap_weighted,0.2710585296154022,0.1563410758972168,0.7987338491280873,0.97896223685181,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2817237038935327,0.4,0.05941176470588235,0.47549019607843135,0.327610733277234,0.5235294117647059
V2-global,v2_global,0.75,0.9062420725822449,0.8016511797904968,0.0,0.05,100,6,26,gap_weighted,0.2710585296154022,0.1563410758972168,0.7987338491280873,0.97896223685181,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2817237038935327,0.4,0.05941176470588235,0.47549019607843135,0.327610733277234,0.5235294117647059
V2-global,v2_global,0.75,0.9062420725822449,0.8016511797904968,0.0,0.05,200,6,26,gap_weighted,0.2710585296154022,0.1563410758972168,0.7987338491280873,0.97896223685181,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2817237038935327,0.4,0.05941176470588235,0.47549019607843135,0.327610733277234,0.5235294117647059
V2-global,v2_global,0.75,0.7592100501060486,0.7592100501060486,0.01,0.001,50,50,50,gap_weighted,0.2831211984157562,0.16315428912639618,0.7963482401768367,0.9797204687682918,600,0,0,0,0,170,0.08705882352941177,0.35294117647058826,0.29020860883418287,0.40588235294117647,0.06588235294117646,0.5333333333333333,0.3527881123183985,0.5823529411764706
V2-global,v2_global,0.75,0.7680181264877319,0.7680181264877319,0.01,0.001,100,100,100,gap_weighted,0.2805323302745819,0.16169138252735138,0.796791286667188,0.9794545391205198,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2877749428516074,0.4,0.06588235294117646,0.5333333333333333,0.35152477569162166,0.5823529411764706
V2-global,v2_global,0.75,0.7844350934028625,0.7844350934028625,0.01,0.001,200,200,200,gap_weighted,0.27582645416259766,0.15903401374816895,0.7977005404233932,0.9791105996015422,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2838058045903703,0.4,0.06058823529411765,0.484313725490196,0.33200431269927994,0.5352941176470588
V2-global,v2_global,0.75,0.7928150296211243,0.7928150296211243,0.01,0.005,50,50,50,gap_weighted,0.27348431944847107,0.157711461186409,0.7981896690527598,0.9790112227558119,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.28327704579101853,0.4,0.060000000000000005,0.4784313725490196,0.3292109402053151,0.5294117647058824
V2-global,v2_global,0.75,0.8180046081542969,0.8045695424079895,0.01,0.005,100,66,86,gap_weighted,0.2702672481536865,0.15589386224746704,0.7989135833581289,0.978958639422203,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.75,0.8180046081542969,0.8045695424079895,0.01,0.005,200,66,86,gap_weighted,0.2702672481536865,0.15589386224746704,0.7989135833581289,0.978958639422203,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.75,0.828001856803894,0.8052973747253418,0.01,0.01,50,33,50,gap_weighted,0.2700706720352173,0.15578272938728333,0.7989584026734035,0.9789587175484895,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.75,0.8316185474395752,0.8052973747253418,0.01,0.01,100,33,53,gap_weighted,0.2700706720352173,0.15578272938728333,0.7989584026734035,0.9789587175484895,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.75,0.8316185474395752,0.8052973747253418,0.01,0.01,200,33,53,gap_weighted,0.2700706720352173,0.15578272938728333,0.7989584026734035,0.9789587175484895,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.75,0.9062437415122986,0.801651120185852,0.01,0.05,50,6,26,gap_weighted,0.2710585296154022,0.156341090798378,0.798733843366305,0.9789622349080137,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2817237038935327,0.4,0.05941176470588235,0.47549019607843135,0.327610733277234,0.5235294117647059
V2-global,v2_global,0.75,0.9062437415122986,0.801651120185852,0.01,0.05,100,6,26,gap_weighted,0.2710585296154022,0.156341090798378,0.798733843366305,0.9789622349080137,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2817237038935327,0.4,0.05941176470588235,0.47549019607843135,0.327610733277234,0.5235294117647059
V2-global,v2_global,0.75,0.9062437415122986,0.801651120185852,0.01,0.05,200,6,26,gap_weighted,0.2710585296154022,0.156341090798378,0.798733843366305,0.9789622349080137,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2817237038935327,0.4,0.05941176470588235,0.47549019607843135,0.327610733277234,0.5235294117647059
V2-global,v2_global,0.75,0.7592100501060486,0.7592100501060486,0.05,0.001,50,50,50,gap_weighted,0.2831211984157562,0.16315428912639618,0.7963482401768367,0.9797204687682918,600,0,0,0,0,170,0.08705882352941177,0.35294117647058826,0.29020860883418287,0.40588235294117647,0.06588235294117646,0.5333333333333333,0.3527881123183985,0.5823529411764706
V2-global,v2_global,0.75,0.7680178880691528,0.7680178880691528,0.05,0.001,100,100,100,gap_weighted,0.2805323898792267,0.16169142723083496,0.7967912729581197,0.9794545413059582,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2877749428516074,0.4,0.06588235294117646,0.5333333333333333,0.35152477569162166,0.5823529411764706
V2-global,v2_global,0.75,0.7844346761703491,0.7844346761703491,0.05,0.001,200,200,200,gap_weighted,0.2758266031742096,0.15903408825397491,0.7977005207538604,0.9791106132816104,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2838058045903703,0.4,0.06058823529411765,0.484313725490196,0.33200431269927994,0.5352941176470588
V2-global,v2_global,0.75,0.7928147315979004,0.7928147315979004,0.05,0.005,50,50,50,gap_weighted,0.27348440885543823,0.15771150588989258,0.7981896565357844,0.9790112332450375,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.28327704579101853,0.4,0.060000000000000005,0.4784313725490196,0.3292109402053151,0.5294117647058824
V2-global,v2_global,0.75,0.8180045485496521,0.8045692443847656,0.05,0.005,100,66,86,gap_weighted,0.2702673375606537,0.15589390695095062,0.798913560907046,0.9789586384594404,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.75,0.8180045485496521,0.8045692443847656,0.05,0.005,200,66,86,gap_weighted,0.2702673375606537,0.15589390695095062,0.798913560907046,0.9789586384594404,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.75,0.828001856803894,0.8052971363067627,0.05,0.01,50,33,50,gap_weighted,0.27007073163986206,0.1557827740907669,0.7989583931366603,0.9789587199298458,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.75,0.8316187262535095,0.8052971363067627,0.05,0.01,100,33,53,gap_weighted,0.27007073163986206,0.1557827740907669,0.7989583931366603,0.9789587199298458,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.75,0.8316187262535095,0.8052971363067627,0.05,0.01,200,33,53,gap_weighted,0.27007073163986206,0.1557827740907669,0.7989583931366603,0.9789587199298458,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
V2-global,v2_global,0.75,0.9062501192092896,0.8016510605812073,0.05,0.05,50,6,26,gap_weighted,0.2710585594177246,0.15634110569953918,0.7987338437636693,0.9789622431964583,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2817237038935327,0.4,0.05941176470588235,0.47549019607843135,0.327610733277234,0.5235294117647059
V2-global,v2_global,0.75,0.9062501192092896,0.8016510605812073,0.05,0.05,100,6,26,gap_weighted,0.2710585594177246,0.15634110569953918,0.7987338437636693,0.9789622431964583,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2817237038935327,0.4,0.05941176470588235,0.47549019607843135,0.327610733277234,0.5235294117647059
V2-global,v2_global,0.75,0.9062501192092896,0.8016510605812073,0.05,0.05,200,6,26,gap_weighted,0.2710585594177246,0.15634110569953918,0.7987338437636693,0.9789622431964583,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2817237038935327,0.4,0.05941176470588235,0.47549019607843135,0.327610733277234,0.5235294117647059
V2-global,v2_global,0.75,0.759209930896759,0.759209930896759,0.1,0.001,50,50,50,gap_weighted,0.2831212282180786,0.16315430402755737,0.7963482262690862,0.9797204643878761,600,0,0,0,0,170,0.08705882352941177,0.35294117647058826,0.29020860883418287,0.40588235294117647,0.06588235294117646,0.5333333333333333,0.3527881123183985,0.5823529411764706
V2-global,v2_global,0.75,0.7680177688598633,0.7680177688598633,0.1,0.001,100,100,100,gap_weighted,0.28053244948387146,0.16169145703315735,0.7967912652095159,0.9794545442823468,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2877749428516074,0.4,0.06588235294117646,0.5333333333333333,0.35152477569162166,0.5823529411764706
V2-global,v2_global,0.75,0.7844342589378357,0.7844342589378357,0.1,0.001,200,200,200,gap_weighted,0.27582672238349915,0.1590341478586197,0.7977004794279734,0.9791106059183448,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.2838058045903703,0.4,0.06058823529411765,0.484313725490196,0.33200431269927994,0.5352941176470588
V2-global,v2_global,0.75,0.7928144335746765,0.7928144335746765,0.1,0.005,50,50,50,gap_weighted,0.2734844982624054,0.15771156549453735,0.7981896318991979,0.979011228131745,600,0,0,0,0,170,0.08588235294117648,0.34705882352941175,0.28327704579101853,0.4,0.060000000000000005,0.4784313725490196,0.3292109402053151,0.5294117647058824
V2-global,v2_global,0.75,0.818004310131073,0.804568886756897,0.1,0.005,100,66,86,gap_weighted,0.27026739716529846,0.1558939516544342,0.7989135424296061,0.9789586426559476,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.75,0.818004310131073,0.804568886756897,0.1,0.005,200,66,86,gap_weighted,0.27026739716529846,0.1558939516544342,0.7989135424296061,0.9789586426559476,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2815659511399064,0.4,0.058823529411764705,0.4696078431372549,0.325752599192326,0.5176470588235295
V2-global,v2_global,0.75,0.8280019760131836,0.805296778678894,0.1,0.01,50,33,50,gap_weighted,0.2700708508491516,0.1557828187942505,0.7989583681027095,0.9789587197174852,600,0,0,0,0,170,0.08470588235294117,0.34411764705882353,0.2813081643702661,0.4,0.058823529411764705,0.4696078431372549,0.3255589811546186,0.5176470588235295
