Student_ID,Course_ID,Actual,Predicted,Error
40511246,40BA012,4,3.9445,0.0555
40211141,40BA101,3,2.903,0.097
40311226,40BR022,3,3.4988,0.4988
40211267,40BA132,3,3.1997,0.1997
40411217,40BA062,5,3.7627,1.2373
40211242,40BA022,4,4.2889,0.2889
40411230,40BA082,2,2.4756,0.4756
40211142,40BQ021,1,2.903,1.903
40411208,40BR022,3,2.9924,0.0076
40311206,40BA222,3,2.9984,0.0016
40211237,40BA102,3,2.2052,0.7948
40211205,40B0292,5,3.6068,1.3932
40311250,40UN160,4,4.2976,0.2976
40511238,40BA052,4,5.0,1.0
40311121,40BA051,3,2.903,0.097
40211257,40BA102,1,1.7917,0.7917
40311122,40BA121,2,2.903,0.903
40411141,40BA101,1,2.903,1.903
40511209,40B0292,4,3.0,1.0
40311261,40B8932,4,3.9999,0.0001
40211117,40UN110,4,2.8974,1.1026
40311201,40BA122,5,4.8023,0.1977
40211246,40BA062,5,4.2039,0.7961
40311114,40BQ341,5,3.0846,1.9154
40311224,40BA022,1,1.1378,0.1378
40311229,40BA132,5,3.4034,1.5966
40311112,40BQ341,5,3.0215,1.9785
40211105,40BQ171,1,2.903,1.903
40311221,40BA062,1,2.5867,1.5867
40211248,40BR342,3,2.6067,0.3933
40211246,40BA082,3,4.4986,1.4986
40211105,40BA121,3,2.903,0.097
40411227,40BA052,4,3.9919,0.0081
40211262,40BD012,4,3.6989,0.3011
40411115,40BA021,2,2.903,0.903
40311121,40BA021,3,2.903,0.097
40411207,40B0292,4,2.2136,1.7864
40411140,40BQ311,2,2.0097,0.0097
40311264,4069582,2,3.0106,1.0106
40311119,40BA131,2,2.903,0.903
40411210,40BA062,3,3.6776,0.6776
40411202,40BA082,3,2.8951,0.1049
40411164,40BA101,2,2.903,0.903
40211229,40BR122,5,2.903,2.097
40511217,40B0292,4,1.5019,2.4981
40211259,40BA122,2,3.2014,1.2014
40211255,40BD032,3,2.6025,0.3975
40211142,40BA061,4,2.903,1.097
40211249,40BR042,2,3.5083,1.5083
40311148,40BC071,3,1.8571,1.1429
40311232,40BQ512,3,2.8004,0.1996
40211161,40B9651,3,2.5052,0.4948
40211209,40BA082,2,2.2022,0.2022
40311209,40B0292,1,2.0051,1.0051
40311259,40BA052,5,3.2772,1.7228
40411237,40BD012,3,1.2929,1.7071
40411219,40BA052,3,3.7865,0.7865
40211213,40BA132,1,2.5127,1.5127
40311250,40BD012,5,4.2005,0.7995
40311137,40BQ331,3,3.3886,0.3886
40511206,40BA052,4,4.4741,0.4741
40511229,40B0292,4,3.4942,0.5058
40311229,40BR072,4,3.5045,0.4955
40211234,40BA102,4,3.508,0.492
40211238,40BD012,1,2.3922,1.3922
40311211,40B0292,3,2.8061,0.1939
40311238,40BQ512,4,3.1116,0.8884
40411243,40BA012,1,2.5896,1.5896
40311129,40BQ321,2,1.8386,0.1614
40211150,40BA051,3,2.903,0.097
40411236,40BR022,4,3.3776,0.6224
40211117,40BA091,1,2.903,1.903
40411231,40BA012,1,2.4167,1.4167
40311205,40BR372,5,3.1046,1.8954
40211217,40BA052,4,4.1002,0.1002
40211146,40BA141,3,2.7093,0.2907
40411138,40BC011,1,1.3349,0.3349
40211156,40BR372,3,3.8969,0.8969
40411208,40BA052,3,2.9993,0.0007
40205303,40BR072,3,1.6017,1.3983
40411220,40BA062,2,3.3163,1.3163
40411213,40BD012,4,3.492,0.508
40211267,40BD052,1,3.3994,2.3994
40211129,40BA141,4,3.9084,0.0916
40211126,433N062,5,2.903,2.097
40211102,409U053,5,2.903,2.097
40211134,40BA061,4,2.903,1.097
40311134,40BQ321,3,2.3033,0.6967
40211203,40BA022,3,4.0757,1.0757
40211147,40BC051,1,1.7548,0.7548
40311217,40BD012,4,3.1996,0.8004
40211233,40BA152,2,1.8987,0.1013
40211137,40BQ391,2,1.8845,0.1155
40411106,40BA051,3,2.903,0.097
40311158,40UN130,5,3.2164,1.7836
40211116,40BQ021,4,2.903,1.097
40311202,40BA082,4,3.8042,0.1958
40211154,40BQ391,3,2.1003,0.8997
40311110,40B0291,3,2.903,0.097
40411150,40BC071,2,1.0,1.0
40211117,40BA131,4,2.903,1.097
40311229,40BD012,4,3.4021,0.5979
40211102,40BA081,4,2.903,1.097
40211115,40BQ021,2,2.903,0.903
40211215,40BA052,1,1.7928,0.7928
40211105,40BA151,3,2.903,0.097
40211166,40BQ371,1,2.903,1.903
40311237,40BA122,3,2.4982,0.5018
40311211,40BA132,4,2.8021,1.1979
40211225,40UN070,5,3.0,2.0
40511109,40B0291,4,2.903,1.097
40211161,40BQ051,1,2.3033,1.3033
40211118,40BC051,5,4.5943,0.4057
40411131,40BA021,1,2.903,1.903
40311122,40BA221,3,2.903,0.097
40511104,40B0291,5,2.903,2.097
40211126,40BA051,5,2.903,2.097
40211211,40BR082,3,2.903,0.097
40211262,40BA092,4,2.903,1.097
40211250,40B0292,4,3.2943,0.7057
40311233,40B8932,3,3.4012,0.4012
40311146,40BC011,1,1.6413,0.6413
40211156,40BA151,3,2.903,0.097
